osmid,y,x,street_count,highway,ref,geometry
104688135,40.4677373,-79.9377198,3,,,POINT (-79.9377198 40.4677373)
104688140,40.4673651,-79.9353422,3,,,POINT (-79.93534219999999 40.4673651)
104688192,40.4621249,-79.9268349,4,,,POINT (-79.9268349 40.4621249)
104688202,40.4614289,-79.9272539,4,,,POINT (-79.9272539 40.4614289)
104688207,40.4610928,-79.927459,4,,,POINT (-79.927459 40.4610928)
104688218,40.4607467,-79.927665,3,,,POINT (-79.927665 40.4607467)
104688229,40.4600963,-79.9279431,5,,,POINT (-79.92794309999999 40.4600963)
104688461,40.4118421,-79.943967,3,,,POINT (-79.943967 40.4118421)
104689285,40.4144011,-79.9891658,3,,,POINT (-79.98916579999999 40.4144011)
104689310,40.4281298,-80.0031533,4,crossing,,POINT (-80.00315329999999 40.4281298)
104689318,40.427633,-80.0020736,3,,,POINT (-80.0020736 40.427633)
104689355,40.4266678,-80.014975,3,,,POINT (-80.01497500000001 40.4266678)
104689367,40.42624,-80.015099,3,,,POINT (-80.01509900000001 40.42624)
104689378,40.4257908,-80.0151767,3,,,POINT (-80.0151767 40.4257908)
104689387,40.425511,-80.015166,3,,,POINT (-80.01516599999999 40.425511)
104689564,40.4270689,-80.0054926,4,,,POINT (-80.0054926 40.4270689)
104689578,40.4255061,-80.0050991,3,,,POINT (-80.0050991 40.4255061)
104689588,40.4249625,-80.0050812,3,,,POINT (-80.00508120000001 40.4249625)
104689597,40.4241679,-80.0050421,3,,,POINT (-80.0050421 40.4241679)
104689607,40.4238531,-80.0050209,3,,,POINT (-80.00502090000001 40.4238531)
104689616,40.4224347,-80.0049522,3,,,POINT (-80.00495220000001 40.4224347)
104689767,40.4167027,-79.9710061,3,,,POINT (-79.9710061 40.4167027)
104689785,40.4159002,-79.9710625,3,,,POINT (-79.9710625 40.4159002)
104689804,40.4147525,-79.9712824,3,,,POINT (-79.97128240000001 40.4147525)
104689812,40.4136518,-79.9714836,3,,,POINT (-79.9714836 40.4136518)
104690428,40.4675331,-79.9298834,1,turning_circle,,POINT (-79.92988339999999 40.4675331)
104690639,40.444269,-79.9986107,3,,,POINT (-79.9986107 40.444269)
104690648,40.4445339,-79.9976599,4,,,POINT (-79.9976599 40.4445339)
104691224,40.473474,-80.0094298,3,,,POINT (-80.00942980000001 40.473474)
104691610,40.482973,-79.9437741,4,,,POINT (-79.9437741 40.482973)
104691957,40.3910205,-79.9857116,3,,,POINT (-79.9857116 40.3910205)
104692084,40.4158063,-80.005392,3,,,POINT (-80.005392 40.4158063)
104692111,40.4182139,-80.0057434,3,,,POINT (-80.0057434 40.4182139)
104692125,40.4173332,-80.005426,3,,,POINT (-80.005426 40.4173332)
104692423,40.4266536,-79.9285679,3,,,POINT (-79.9285679 40.4266536)
104692433,40.4259084,-79.9288121,3,,,POINT (-79.9288121 40.4259084)
104692439,40.4251464,-79.9290516,4,,,POINT (-79.92905159999999 40.4251464)
104692452,40.4242303,-79.9293444,3,,,POINT (-79.92934440000001 40.4242303)
104692463,40.4234284,-79.9295915,4,,,POINT (-79.9295915 40.4234284)
104692473,40.4226904,-79.929996,3,,,POINT (-79.929996 40.4226904)
104692485,40.4622201,-80.0019065,1,,,POINT (-80.0019065 40.4622201)
104692558,40.463364,-79.9640447,3,,,POINT (-79.9640447 40.463364)
104692564,40.4635129,-79.962199,4,,,POINT (-79.962199 40.4635129)
104692574,40.4636138,-79.9616549,3,,,POINT (-79.9616549 40.4636138)
104692584,40.4636867,-79.9612459,4,,,POINT (-79.96124589999999 40.4636867)
104692591,40.4639352,-79.9597574,4,,,POINT (-79.9597574 40.4639352)
104692605,40.4642719,-79.9577004,4,,,POINT (-79.95770039999999 40.4642719)
104692616,40.4644924,-79.9564096,3,,,POINT (-79.9564096 40.4644924)
104692631,40.4646564,-79.9564527,3,,,POINT (-79.9564527 40.4646564)
104692837,40.3965443,-79.9930358,3,,,POINT (-79.9930358 40.3965443)
104692909,40.4435532,-79.9353004,3,,,POINT (-79.9353004 40.4435532)
104692913,40.4438223,-79.9346619,3,,,POINT (-79.93466189999999 40.4438223)
104692920,40.4442524,-79.933552,3,,,POINT (-79.93355200000001 40.4442524)
104692930,40.4445877,-79.9323987,3,,,POINT (-79.93239869999999 40.4445877)
104692938,40.4451645,-79.9304136,3,,,POINT (-79.93041359999999 40.4451645)
104692946,40.4457037,-79.9284569,4,,,POINT (-79.9284569 40.4457037)
104692958,40.44607,-79.9272439,4,,,POINT (-79.92724389999999 40.44607)
104692965,40.4464933,-79.9257448,4,,,POINT (-79.9257448 40.4464933)
104692975,40.446697,-79.9250552,1,,,POINT (-79.9250552 40.446697)
104693793,40.4939816,-79.9156713,3,,,POINT (-79.9156713 40.4939816)
104693800,40.4943753,-79.9179244,4,,,POINT (-79.9179244 40.4943753)
104693809,40.4944793,-79.9185735,1,,,POINT (-79.91857349999999 40.4944793)
104693879,40.4718056,-79.9140169,3,,,POINT (-79.91401689999999 40.4718056)
104693893,40.4742075,-79.9133396,3,,,POINT (-79.9133396 40.4742075)
104693904,40.4751028,-79.9130814,1,,,POINT (-79.9130814 40.4751028)
104693934,40.4754462,-80.0272228,1,,,POINT (-80.0272228 40.4754462)
104694780,40.4687344,-80.0168452,3,,,POINT (-80.01684520000001 40.4687344)
104694800,40.468077,-80.0192078,4,,,POINT (-80.0192078 40.468077)
104694804,40.4679306,-80.0200831,3,,,POINT (-80.02008309999999 40.4679306)
104694815,40.4675671,-80.0219954,3,,,POINT (-80.02199539999999 40.4675671)
104695178,40.4694462,-79.9845456,1,,,POINT (-79.9845456 40.4694462)
104695199,40.4698646,-79.9826119,4,,,POINT (-79.98261189999999 40.4698646)
104695309,40.479108,-79.9213168,3,,,POINT (-79.9213168 40.479108)
104695316,40.478734,-79.9202854,3,,,POINT (-79.9202854 40.478734)
104696477,40.4274957,-79.9222141,3,,,POINT (-79.92221410000001 40.4274957)
104696489,40.4269516,-79.9224552,3,,,POINT (-79.9224552 40.4269516)
104696496,40.4264538,-79.9226614,4,,,POINT (-79.9226614 40.4264538)
104696506,40.4259599,-79.9228974,3,,,POINT (-79.9228974 40.4259599)
104698146,40.4307104,-79.9298702,3,stop,,POINT (-79.9298702 40.4307104)
104698169,40.4292754,-79.927435,3,stop,,POINT (-79.927435 40.4292754)
104698175,40.4296858,-79.9234941,6,,,POINT (-79.9234941 40.4296858)
104698626,40.4213626,-79.9864905,3,,,POINT (-79.9864905 40.4213626)
104698767,40.4207881,-79.9850316,3,,,POINT (-79.9850316 40.4207881)
104699739,40.4547755,-79.9354722,3,,,POINT (-79.93547220000001 40.4547755)
104699751,40.4542601,-79.9364631,3,,,POINT (-79.9364631 40.4542601)
104699760,40.4540457,-79.9371666,1,,,POINT (-79.9371666 40.4540457)
104701154,40.4327147,-79.8984183,3,,,POINT (-79.8984183 40.4327147)
104701166,40.4313951,-79.8974804,4,,,POINT (-79.89748040000001 40.4313951)
104701170,40.4303131,-79.8967072,4,,,POINT (-79.89670719999999 40.4303131)
104702063,40.4812093,-79.9767745,3,,,POINT (-79.9767745 40.4812093)
104702942,40.4688339,-80.0314599,3,,,POINT (-80.0314599 40.4688339)
104702951,40.4692221,-80.0316067,4,,,POINT (-80.0316067 40.4692221)
104702955,40.4696047,-80.0317166,3,,,POINT (-80.0317166 40.4696047)
104704862,40.4649513,-79.9275289,3,,,POINT (-79.9275289 40.4649513)
104704874,40.4655495,-79.9271552,4,,,POINT (-79.9271552 40.4655495)
104704879,40.4659543,-79.9269063,4,,,POINT (-79.9269063 40.4659543)
104704888,40.4663325,-79.9266783,3,,,POINT (-79.92667830000001 40.4663325)
104704896,40.4666917,-79.9264583,3,,,POINT (-79.92645829999999 40.4666917)
104704903,40.4670876,-79.9262169,3,,,POINT (-79.9262169 40.4670876)
104704909,40.4674764,-79.9259809,4,,,POINT (-79.9259809 40.4674764)
104704918,40.4690503,-79.9250256,4,,,POINT (-79.9250256 40.4690503)
104704923,40.4707407,-79.9240191,4,,,POINT (-79.9240191 40.4707407)
104704929,40.4720226,-79.9232213,4,,,POINT (-79.92322129999999 40.4720226)
104704936,40.4733743,-79.9224008,4,,,POINT (-79.92240080000001 40.4733743)
104704943,40.4739145,-79.9220728,4,,,POINT (-79.9220728 40.4739145)
104704952,40.4745037,-79.9217152,4,,,POINT (-79.92171519999999 40.4745037)
104704969,40.4764868,-79.9205113,4,,,POINT (-79.9205113 40.4764868)
104704976,40.4768392,-79.9202974,4,,,POINT (-79.9202974 40.4768392)
104704995,40.4772027,-79.9200898,3,,,POINT (-79.9200898 40.4772027)
104705005,40.4775756,-79.9198652,4,,,POINT (-79.9198652 40.4775756)
104705016,40.4785968,-79.9192303,3,,,POINT (-79.9192303 40.4785968)
104705023,40.4794592,-79.9187068,4,stop,,POINT (-79.9187068 40.4794592)
104705586,40.4396095,-80.0050294,4,traffic_signals,,POINT (-80.0050294 40.4396095)
104705595,40.4390576,-80.0053972,4,,,POINT (-80.0053972 40.4390576)
104705613,40.438557,-80.0057343,4,traffic_signals,,POINT (-80.0057343 40.438557)
104705659,40.435455,-80.0147169,3,,,POINT (-80.0147169 40.435455)
104705664,40.4355196,-80.0152391,3,,,POINT (-80.0152391 40.4355196)
104705819,40.4620338,-80.0080773,3,,,POINT (-80.0080773 40.4620338)
104705826,40.462459,-80.00826,3,,,POINT (-80.00826000000001 40.462459)
104705830,40.4643977,-80.0089839,3,,,POINT (-80.0089839 40.4643977)
104705835,40.4652357,-80.0092685,3,,,POINT (-80.0092685 40.4652357)
104706071,40.4370914,-79.9595043,3,,,POINT (-79.95950430000001 40.4370914)
104706083,40.4373303,-79.9591682,4,,,POINT (-79.95916819999999 40.4373303)
104706094,40.4377324,-79.9586192,4,,,POINT (-79.9586192 40.4377324)
104706102,40.4383837,-79.9577099,4,,,POINT (-79.9577099 40.4383837)
104706109,40.4388225,-79.9570849,4,,,POINT (-79.9570849 40.4388225)
104706116,40.4394431,-79.9562481,4,,,POINT (-79.9562481 40.4394431)
104706127,40.4397044,-79.9559048,3,,,POINT (-79.9559048 40.4397044)
104706141,40.410578,-79.9897264,3,,,POINT (-79.9897264 40.410578)
104706148,40.4101682,-79.9898407,3,,,POINT (-79.9898407 40.4101682)
104706158,40.4097774,-79.9900322,3,,,POINT (-79.9900322 40.4097774)
104706360,40.4806285,-79.9349196,3,,,POINT (-79.9349196 40.4806285)
104707668,40.4400072,-79.9676059,4,,,POINT (-79.9676059 40.4400072)
104707673,40.4401618,-79.9667358,3,,,POINT (-79.9667358 40.4401618)
104707679,40.4403332,-79.9655612,4,stop,,POINT (-79.9655612 40.4403332)
104707686,40.4404372,-79.9648998,3,,,POINT (-79.9648998 40.4404372)
104707689,40.4405082,-79.9643862,3,,,POINT (-79.96438620000001 40.4405082)
104707695,40.4410098,-79.9638287,3,,,POINT (-79.96382869999999 40.4410098)
104707705,40.4413644,-79.9634362,3,,,POINT (-79.9634362 40.4413644)
104707716,40.4425705,-79.9622241,3,,,POINT (-79.9622241 40.4425705)
104709593,40.476451,-79.970898,1,,,POINT (-79.97089800000001 40.476451)
104709604,40.4759106,-79.9715181,3,,,POINT (-79.9715181 40.4759106)
104709623,40.4764258,-79.9719191,3,,,POINT (-79.97191909999999 40.4764258)
104709721,40.4547679,-79.9483624,3,,,POINT (-79.94836239999999 40.4547679)
104710605,40.4374239,-80.0264099,1,,,POINT (-80.0264099 40.4374239)
104711691,40.4204814,-79.896575,3,,,POINT (-79.896575 40.4204814)
104711703,40.421527,-79.8942311,3,,,POINT (-79.8942311 40.421527)
104711714,40.4217737,-79.8936598,3,,,POINT (-79.89365979999999 40.4217737)
104711724,40.422058,-79.8930345,3,,,POINT (-79.8930345 40.422058)
104711730,40.4223768,-79.8922553,4,,,POINT (-79.8922553 40.4223768)
104711767,40.418813,-79.8984659,3,,,POINT (-79.89846590000001 40.418813)
104711776,40.4199376,-79.8975931,4,,,POINT (-79.89759309999999 40.4199376)
104712157,40.4815089,-79.9728684,1,,,POINT (-79.9728684 40.4815089)
104712227,40.4234352,-79.9855383,4,,,POINT (-79.9855383 40.4234352)
104712243,40.42318,-79.9845513,3,,,POINT (-79.98455130000001 40.42318)
104712269,40.4226461,-79.9845059,3,,,POINT (-79.9845059 40.4226461)
104712279,40.4221222,-79.984452,3,,,POINT (-79.984452 40.4221222)
104712287,40.421575,-79.9843903,3,,,POINT (-79.9843903 40.421575)
104712301,40.4219017,-79.9837386,3,,,POINT (-79.9837386 40.4219017)
104712701,40.4550906,-80.0086152,4,traffic_signals,,POINT (-80.00861519999999 40.4550906)
104712707,40.4549053,-80.0095939,3,,,POINT (-80.0095939 40.4549053)
104712716,40.4547155,-80.0105981,3,,,POINT (-80.0105981 40.4547155)
104712728,40.454524,-80.0116023,3,,,POINT (-80.01160230000001 40.454524)
104712739,40.454333,-80.0126015,3,,,POINT (-80.0126015 40.454333)
104712743,40.4541551,-80.0136179,3,,,POINT (-80.0136179 40.4541551)
104712752,40.4539911,-80.0145705,4,traffic_signals,,POINT (-80.0145705 40.4539911)
104712761,40.4535482,-80.0170532,4,,,POINT (-80.01705320000001 40.4535482)
104712768,40.4531114,-80.0194284,4,traffic_signals,,POINT (-80.0194284 40.4531114)
104712772,40.453141,-80.020121,4,,,POINT (-80.020121 40.453141)
104712785,40.4531525,-80.0206879,4,,,POINT (-80.0206879 40.4531525)
104712791,40.4528584,-80.0222888,4,,,POINT (-80.0222888 40.4528584)
104712798,40.452514,-80.0241631,4,,,POINT (-80.0241631 40.452514)
104712807,40.4522241,-80.0257218,4,,,POINT (-80.0257218 40.4522241)
104712818,40.4518649,-80.0276528,3,,,POINT (-80.0276528 40.4518649)
104713666,40.4504414,-79.8985548,3,,,POINT (-79.8985548 40.4504414)
104713681,40.4518094,-79.8994634,4,,,POINT (-79.8994634 40.4518094)
104713692,40.4564161,-79.9941283,4,,,POINT (-79.9941283 40.4564161)
104713696,40.4579779,-79.9946411,3,,,POINT (-79.9946411 40.4579779)
104715303,40.4309717,-79.8984514,3,,,POINT (-79.8984514 40.4309717)
104715313,40.4298886,-79.8976633,4,,,POINT (-79.8976633 40.4298886)
104715712,40.4298298,-79.9426524,3,,,POINT (-79.9426524 40.4298298)
104715724,40.4296922,-79.9430164,1,,,POINT (-79.9430164 40.4296922)
104716173,40.4810746,-80.0022113,3,,,POINT (-80.0022113 40.4810746)
104716221,40.4812668,-79.996228,3,,,POINT (-79.996228 40.4812668)
104716840,40.4395505,-80.0233482,3,,,POINT (-80.0233482 40.4395505)
104716851,40.4377448,-80.0237578,4,,,POINT (-80.0237578 40.4377448)
104716859,40.4364314,-80.0245218,4,,,POINT (-80.0245218 40.4364314)
104716866,40.4344631,-80.0256449,3,,,POINT (-80.0256449 40.4344631)
104716870,40.4342663,-80.0257399,1,,,POINT (-80.0257399 40.4342663)
104717135,40.4666738,-79.9130703,1,,,POINT (-79.9130703 40.4666738)
104717143,40.4668461,-79.9126324,3,,,POINT (-79.91263240000001 40.4668461)
104717162,40.4645991,-79.916339,3,,,POINT (-79.91633899999999 40.4645991)
104717170,40.4650687,-79.915607,4,,,POINT (-79.91560699999999 40.4650687)
104717177,40.4652962,-79.9152581,3,,,POINT (-79.9152581 40.4652962)
104717183,40.4655592,-79.9148379,4,,,POINT (-79.91483789999999 40.4655592)
104717188,40.4661195,-79.913395,1,,,POINT (-79.91339499999999 40.4661195)
104717412,40.4354395,-79.9927814,3,,,POINT (-79.9927814 40.4354395)
104717459,40.4351511,-79.9867305,3,,,POINT (-79.98673049999999 40.4351511)
104717793,40.4098799,-79.9034101,4,,,POINT (-79.9034101 40.4098799)
104718003,40.4696835,-79.9164545,3,,,POINT (-79.9164545 40.4696835)
104718010,40.4695856,-79.9158966,3,,,POINT (-79.9158966 40.4695856)
104719293,40.4426408,-79.9294088,3,,,POINT (-79.9294088 40.4426408)
104719355,40.4425873,-79.9286838,1,,,POINT (-79.9286838 40.4425873)
104719407,40.3951872,-80.0181353,3,,,POINT (-80.0181353 40.3951872)
104719443,40.4647323,-79.9898031,3,,,POINT (-79.9898031 40.4647323)
104719452,40.4650255,-79.9882829,4,,,POINT (-79.9882829 40.4650255)
104719460,40.4651326,-79.987818,1,,,POINT (-79.987818 40.4651326)
104720535,40.4331115,-79.9519492,1,,,POINT (-79.9519492 40.4331115)
104720544,40.4316391,-79.9522709,4,,,POINT (-79.9522709 40.4316391)
104720567,40.3980391,-80.0307271,3,,,POINT (-80.03072709999999 40.3980391)
104720575,40.3987745,-80.0313333,3,,,POINT (-80.0313333 40.3987745)
104720617,40.4512749,-79.9700533,4,,,POINT (-79.9700533 40.4512749)
104720622,40.4516257,-79.9692184,3,,,POINT (-79.9692184 40.4516257)
104720673,40.4224959,-79.9810644,3,,,POINT (-79.98106439999999 40.4224959)
104721772,40.4628703,-79.9478136,4,,,POINT (-79.9478136 40.4628703)
104721783,40.4627994,-79.9468054,3,,,POINT (-79.9468054 40.4627994)
104721790,40.4627029,-79.9455892,3,,,POINT (-79.9455892 40.4627029)
104721834,40.4661126,-79.952577,3,,,POINT (-79.95257700000001 40.4661126)
104721842,40.4657849,-79.9520774,4,,,POINT (-79.95207739999999 40.4657849)
104721851,40.4654892,-79.9516363,3,,,POINT (-79.9516363 40.4654892)
104721858,40.4652872,-79.9513547,3,,,POINT (-79.9513547 40.4652872)
104721869,40.4651934,-79.9512394,3,,,POINT (-79.95123940000001 40.4651934)
104721874,40.4647328,-79.9506218,3,,,POINT (-79.95062179999999 40.4647328)
104721885,40.4647165,-79.9505969,3,,,POINT (-79.95059689999999 40.4647165)
104721896,40.4645738,-79.9503939,3,,,POINT (-79.95039389999999 40.4645738)
104721903,40.464172,-79.9498223,3,,,POINT (-79.94982229999999 40.464172)
104721916,40.4637836,-79.9492781,3,,,POINT (-79.9492781 40.4637836)
104721928,40.4635061,-79.9489174,4,,,POINT (-79.9489174 40.4635061)
104721940,40.463182,-79.948494,3,,,POINT (-79.948494 40.463182)
104721953,40.462863,-79.9480451,3,,,POINT (-79.9480451 40.462863)
104721964,40.4626965,-79.9478912,4,,,POINT (-79.9478912 40.4626965)
104722002,40.4624468,-79.9468397,3,,,POINT (-79.9468397 40.4624468)
104722010,40.4623515,-79.9456227,3,,,POINT (-79.9456227 40.4623515)
104722033,40.4624431,-79.9444876,5,,,POINT (-79.9444876 40.4624431)
104722044,40.4623361,-79.9432302,4,,,POINT (-79.9432302 40.4623361)
104722054,40.4622249,-79.9415959,4,,,POINT (-79.9415959 40.4622249)
104722068,40.4621661,-79.9409693,4,,,POINT (-79.94096930000001 40.4621661)
104722073,40.462127,-79.9403685,4,,,POINT (-79.94036850000001 40.462127)
104722077,40.462066,-79.9396468,3,,,POINT (-79.93964680000001 40.462066)
104722082,40.4620023,-79.9389413,4,,,POINT (-79.9389413 40.4620023)
104722088,40.46195,-79.9382868,4,,,POINT (-79.9382868 40.46195)
104722097,40.4618268,-79.9369565,3,,,POINT (-79.93695649999999 40.4618268)
104722110,40.4617615,-79.9362913,4,,,POINT (-79.93629129999999 40.4617615)
104722113,40.4616982,-79.935661,3,,,POINT (-79.935661 40.4616982)
104722124,40.4616258,-79.9350635,4,traffic_signals,,POINT (-79.9350635 40.4616258)
104722129,40.4614547,-79.9345935,3,,,POINT (-79.93459350000001 40.4614547)
104722138,40.4609985,-79.9333041,4,,,POINT (-79.9333041 40.4609985)
104722149,40.4606764,-79.9323897,4,traffic_signals,,POINT (-79.9323897 40.4606764)
104722157,40.4604967,-79.9318863,4,,,POINT (-79.9318863 40.4604967)
104722160,40.4603329,-79.9314274,4,,,POINT (-79.9314274 40.4603329)
104722173,40.4600114,-79.9305269,4,,,POINT (-79.9305269 40.4600114)
104722184,40.4598506,-79.9300514,3,,,POINT (-79.9300514 40.4598506)
104723133,40.4281317,-79.9174178,3,,,POINT (-79.9174178 40.4281317)
104723175,40.4714497,-80.0269628,3,,,POINT (-80.02696280000001 40.4714497)
104723574,40.4548215,-79.9970642,3,,,POINT (-79.9970642 40.4548215)
104723583,40.4549378,-79.9966019,3,,,POINT (-79.9966019 40.4549378)
104723591,40.4553939,-79.9946601,4,traffic_signals,,POINT (-79.9946601 40.4553939)
104723600,40.4556794,-79.9934734,3,,,POINT (-79.9934734 40.4556794)
104724184,40.4543253,-79.931236,3,,,POINT (-79.931236 40.4543253)
104724196,40.4545278,-79.9305837,4,,,POINT (-79.9305837 40.4545278)
104724200,40.4547327,-79.9299701,4,,,POINT (-79.92997010000001 40.4547327)
104724211,40.4554119,-79.9282707,3,,,POINT (-79.9282707 40.4554119)
104724223,40.4463747,-79.9827183,3,,,POINT (-79.9827183 40.4463747)
104724230,40.4467625,-79.9829811,3,,,POINT (-79.9829811 40.4467625)
104724241,40.4471267,-79.9832689,3,,,POINT (-79.9832689 40.4471267)
104724251,40.4476561,-79.983619,3,,,POINT (-79.983619 40.4476561)
104724328,40.4055653,-79.9436389,1,,,POINT (-79.9436389 40.4055653)
104724357,40.4051199,-79.9435127,1,,,POINT (-79.9435127 40.4051199)
104725949,40.4595999,-80.0169624,4,crossing,,POINT (-80.0169624 40.4595999)
104725958,40.4615032,-80.0175899,3,,,POINT (-80.0175899 40.4615032)
104725973,40.4620712,-80.0182698,4,,,POINT (-80.0182698 40.4620712)
104725980,40.4623679,-80.0186647,3,,,POINT (-80.0186647 40.4623679)
104725987,40.4632303,-80.0198115,3,,,POINT (-80.0198115 40.4632303)
104725993,40.4636016,-80.0202961,3,,,POINT (-80.0202961 40.4636016)
104726010,40.464122,-80.0205469,3,,,POINT (-80.0205469 40.464122)
104726016,40.4652585,-80.0206241,3,,,POINT (-80.02062410000001 40.4652585)
104726022,40.4668951,-80.0188284,3,,,POINT (-80.0188284 40.4668951)
104726028,40.4679235,-80.0158297,3,,,POINT (-80.0158297 40.4679235)
104726042,40.4692104,-80.0145718,3,,,POINT (-80.0145718 40.4692104)
104726048,40.4699063,-80.0139124,3,,,POINT (-80.0139124 40.4699063)
104726059,40.4701037,-80.0133403,3,,,POINT (-80.0133403 40.4701037)
104726064,40.4702266,-80.0126986,3,,,POINT (-80.01269859999999 40.4702266)
104726072,40.4703383,-80.0121157,3,,,POINT (-80.0121157 40.4703383)
104726083,40.4705102,-80.0112189,3,,,POINT (-80.0112189 40.4705102)
104726089,40.4709147,-80.0091084,3,,,POINT (-80.0091084 40.4709147)
104726100,40.471012,-80.0086003,4,,,POINT (-80.0086003 40.471012)
104726392,40.4666245,-80.0145473,3,,,POINT (-80.0145473 40.4666245)
